,Date,User,Tweet
2424,2023-02-27 17:06:13+00:00,CliffSkalba,"@CNNThisMorning @ChristineRomans ..?? Question..How can Trump`s pals on Wall Street create economic hardships for Main Street USA..??
Raising prices didn`t help Trump`s pals on election day..Threatening a recession hasn`t cooled off the booming economy.. What What.?? THIMK?? what can they do to pee on our day..? https://t.co/5oBYDzA3gx"
2425,2023-02-27 17:06:11+00:00,RunnymedeCap,What To Know About The Yield Curve—And Why It May Predict A Recession https://t.co/HPbYQCmhRW | @Forbes @Anthony_Tellz #YieldCurve #Inversion #Bonds #Recession #Forbes https://t.co/wWUnxJBqBs
2426,2023-02-27 17:06:07+00:00,JenRemoteWork,recession &amp; $100 oil is clickbait. [Video] https://t.co/3VD1oVH5Ut
2427,2023-02-27 17:06:05+00:00,thehill,More business economists expect later recession than previously forecast: survey https://t.co/ty19Uju0cc https://t.co/2ZeVpWFM1R
2428,2023-02-27 17:05:58+00:00,alyoshaaaaa,"They said Europe is going under recession but their Markets are performing well. What the hell is happening in Indian market.

Me to aathanyaji 🫰 https://t.co/cDHY3SRTS6"
2429,2023-02-27 17:05:56+00:00,tr57_empire,"@ClayTravis No doubt, because ""the economy is strong as hell"".  And when recession comes later this year pass the buck Joe will blame Republicans.  As much as I hate to say it, Republicans should increase the debt ceiling and let the economy crater.  It's that or lose in 2024."
2430,2023-02-27 17:05:43+00:00,markosp,"@EconomPic Regarding the asset/liability mismatch, arguably having variable rates compared to 30yr fixed is less of a mismatch, as rates, rents and wages are positively correlated. Imagine locking yourself in a 30yr rate at 7%+ and then a big recession comes."
2431,2023-02-27 17:05:38+00:00,T_DMac,"top example is home buying. our parents generation was the last one where this really made sense, was a signal of stability, especially before 08 and recession bargains. that was still the ultimate sign of adulthood and success."
2432,2023-02-27 17:05:14+00:00,TarasHucal,"On The Living Market this week, Philip asks, can the strong job market prevent a recession? https://t.co/oH5AKS1VHN

Subscribe, rate and review now. #TheLivingMarket #investing #financial #markettrends #RealFinancialPlanning #IG https://t.co/fpSAPocQQl"
2433,2023-02-27 17:05:10+00:00,lindsay_hutch1,"On The Living Market this week, Philip asks, can the strong job market prevent a recession? https://t.co/ge7WCv0XBq

Subscribe, rate and review now. #TheLivingMarket #investing #financial #markettrends #RealFinancialPlanning #IG https://t.co/C8KddP9NYX"
2434,2023-02-27 17:05:00+00:00,patlicata,"WOW!

This is astonishing... 1/2 of people say that they are worse off than a year ago. This many people of 50 years of polling was during the Great Recession."
2435,2023-02-27 17:04:54+00:00,Jordan__Lindsey,"@SPoeten If US economy falls into recession when do you think that might be and what do you think the Fed's policy response will be? 

New all time highs have occurred roughly six months after previous halving which is roughly October 2024. 

Will the Fed be tightening or easing then per…"
2436,2023-02-27 17:04:36+00:00,barronsonline,"An inverted Treasury yield curve—when the 10-year Treasury yield is less than the two-year—is a trusted tool to forecast a recession, and the signal is blaring again. https://t.co/7RjPBCAQCf"
2437,2023-02-27 17:03:57+00:00,Endof_theWord,"recession 경기 후퇴, 불경기
unpleasant 불쾌한, 싫은
make a living 생계를 꾸리다"
2438,2023-02-27 17:03:45+00:00,startupknockout,"@FactoryBerlin @Founderland_ Remember, even in a recession, there is over $4 trillion in the German economy alone. Go get some of that! 

That said, a little advice from experts never hurt. Too bad I'm in Munich or I'd be there 🤓

#Startup #Germany #investing #recession"
2439,2023-02-27 17:03:44+00:00,DJLegacy23,"@joncoopertweets Lol, with recession &amp; the economy, most people are working well past 65. That's another pipedream Democrats killed, along with morals, values, truth &amp; basically anything decent."
2440,2023-02-27 17:03:41+00:00,Stephen94777460,"@sonofr Why don't we check with that bastion of growth - Germany,  Oh yes they are in a recession.  Seems the EU countries are no better and in some cases worse than the good old UK.  That really must stick in your craw Brussels"
2441,2023-02-27 17:03:32+00:00,fly2_the_moon,"@federalreserve Why do you applicated raise the rate? That is bring u into recession. See China, they lowering the rate to face global recession threath in relate to prevent inflation. Do the anticipated-responsive policy, NOT reactive policy sir. Save your country with prevent the recession."
2442,2023-02-27 17:03:27+00:00,robk_gateway,Check out this new video from Rob Kinney: 5 ways to manage your finances during a recession… https://t.co/xFClCRrFrE https://t.co/mw39xvQvff
2443,2023-02-27 17:03:26+00:00,pstonehomeloan,Check out this new video from Phil Stone: 5 ways to manage your finances during a recession… https://t.co/pVLwvJM7Tr https://t.co/YiK8WFZg70
2444,2023-02-27 17:03:13+00:00,GizmosReviews,"@POTUS .@JoeBiden’s staff is lying to you again. 

1/2 respondents say they are worse-off financially than a year ago, says a recent Gallup poll. In nearly 50 years of polling, only 1X before have so many reported dwindling $$: during the Great Recession of 2008 &amp; 2009."
2445,2023-02-27 17:02:57+00:00,Matthews_REIS,"As the Federal Reserve continues to increase interest rates in an effort to fight inflation, the U.S. is at risk of a mild recession for the 2023 fiscal year. 

🔗 https://t.co/HHDj7Z4CZe https://t.co/qIGx4ErSyK"
2446,2023-02-27 17:02:44+00:00,CMB_insurance,"Most businesses believe that a recession is likely in the next 12 months. Consider these steps to limit the ramifications of an economic downturn.
https://t.co/vfaG3BSZQE https://t.co/z8T4KQrbdZ"
2447,2023-02-27 17:02:23+00:00,creuniversity,"Sure, the U.S. is now officially in a recession. And this one will be more serious than the 2020 Covid dress rehearsal. But mobile home park owners are not worried about the decline of the economy. So why do mobile home parks do better when times are bad?
https://t.co/h7nofIFuOg https://t.co/4SuPTJ72z3"
2448,2023-02-27 17:02:01+00:00,MktsInsider,"Goldman CEO David Solomon warns of stubborn US inflation, calms fears of a deep recession, and talks ChatGPT and AI in a new interview. Here are the 9 best quotes. https://t.co/M9d5D3ql4Q"
2449,2023-02-27 17:01:48+00:00,JimHuangCFA,"S&amp;P Retail Industry Index $SXR went up 24% in JAN, but all the gains have been erased this month with the hotter-than-expected #CPI, #PCE and #nonfarm payroll data. US stock market fell as investors worry about more #Fed #ratehikes could drag the economy into a recession. 7 of N."
2450,2023-02-27 17:01:48+00:00,SPoeten,@Jordan__Lindsey Bitcoin to 150k when we have a recession yee sure
2451,2023-02-27 17:01:45+00:00,KananyKimberly,This right here is why I don’t believe anything from this incompetent old hag! She was supposed to resign or be fired!!! More money to Ukraine but we are in a recession she says
2452,2023-02-27 17:01:29+00:00,utsavusheth,@MoonOverlord recession is imminent
2453,2023-02-27 17:01:22+00:00,JWTompkins1,"@lindyli Way to attribute motive.

Republicans don't attack Fetterman because he's suffering from depression- they do it because he's a garbage politician.

They don't attack Biden for having a ""stutter,"" they attack him for being a terrible president that led us into a recession."
2454,2023-02-27 17:01:07+00:00,NukeTheWhales5,@elonmusk @unusual_whales Breaking: The US Transportation Department has concluded that we’re heading towards a massive recession.
2455,2023-02-27 17:01:03+00:00,dennyzewillz,"Can you name 7 ways to recession-proof your stock market investment ?

#gettoknowyourself    #moneyminded    #buildwealth    #financialgrowth
#personalpower    #moneymindsetcoach    #financialmanagement    #savetoinvest
https://t.co/92QqrzdFUL https://t.co/MldWHhSMmJ"
2456,2023-02-27 17:01:02+00:00,Music2Dream,"This woman said people aren't buying Ivy Park because ""we are clearly headed towards a recession""."
2457,2023-02-27 17:00:55+00:00,CaptnJoeMuskeg,"The big engine that could.
 Atlanta Fed forecast trashes the recession narrative calling for real GDP growth of 2.8% for Q1. https://t.co/QNTuyV9thn"
2458,2023-02-27 17:00:27+00:00,ConstructioNext,"Jobsite theft has always plagued the construction industry. But it seems that the problem is only getting worse as material prices continue to climb, the supply chain remains uncertain, inflation takes its toll &amp; the threat of recession creeps in

https://t.co/NkjbquHkZ4"
2459,2023-02-27 17:00:14+00:00,newslab_eth,Dallas FED Respondent Expects a Recession in the Second Half of 2023 | #crypto #nft #newslab https://t.co/eiOVUY02wc
2460,2023-02-27 17:00:06+00:00,TimesWV,"A majority of the nation’s business economists expect a U.S. recession to begin later this year than they had previously forecast, after a series of reports have pointed to a surprisingly resilient economy despite steadily higher interest rates. Fif… https://t.co/SwA9iOP74S"
2461,2023-02-27 17:00:06+00:00,tellmetimes,"The US has a 60% chance of avoiding a recession, and stocks could notch new all-time highs this year, market veteran Ed Yardeni says https://t.co/vkD0MML9VA"
2462,2023-02-27 17:00:06+00:00,ArtVandelay2021,"The US has a 60% chance of avoiding a recession, and stocks could notch new all-time highs this year, market veteran Ed Yardeni says https://t.co/z7uNfYssIf"
2463,2023-02-27 17:00:02+00:00,TopFinanceTakes,@LizAnnSonders Thanks for the info! Looking forward to seeing how it all comes together.
2464,2023-02-27 16:59:37+00:00,pinebrookcap,"@jayantm08 My thesis has been that actual units under construction, which is real economic activity that makes it into GDP accounting, would keep constructions spending and employment up enough so that the housing mkt doesn’t drag the econ into recession."
2465,2023-02-27 16:59:00+00:00,pepesgrandma,"Biden’s lying about the recession

1/2 respondents say they are worse-off financially than a year ago, says a recent Gallup poll. In nearly 50 years of polling, only 1X before have so many reported dwindling $$: during the Great Recession of 2008 &amp; 2009.
https://t.co/ieU6anKHiT"
2466,2023-02-27 16:58:55+00:00,Miciek2009,"@dinodoodeTV @huskermitch @gdpatriot_1776 @ZoeSchiffer It's important to understand the broader market. Meta ads are down 22% last quarter, with a pending recession ads are one of the first categories of spending companies pull. Twitter presented a great virtue signal pullback for departments that needed to anyway. But user numbers…"
2467,2023-02-27 16:58:20+00:00,bigfundu,"A lot of this is just imitation, says a Stanford professor. When people no longer have jobs, their purchasing power and purchasing activity go down. So these layoffs are creating the very #economic downturn and #recession that they're supposedly protecting against, unfortunately."
2468,2023-02-27 16:58:20+00:00,jay_21_,"@EllliotttB @iononrecourse I see a lot more office issues. I didnt see the breakdown on the SBLL but i thought it was mostly office

Retail will probably have pockets of issues and might not be fun refi'ing into higher rates with recession backdrop but prob manageable"
2469,2023-02-27 16:57:55+00:00,BMoemeni,What can you do to your business to make it more recession-proof? The business itself could become recession proof if you do the right things. What can you think of some things to make a business recession-proof? #recession #recessionproof #entrepreneur #EntrepreneurCorner https://t.co/Ww7MnFlRlr
2470,2023-02-27 16:57:07+00:00,WhittyPics,"@DLPodcaster @ProjectLincoln I don't want Trump on ANY ballot ever again. PERIOD. I know the Fed is raising rates which eventually create a recession. If they don't keep the foot on the brakes, INFLATION will accelerate. Neither is good for the incumbent party. I really don't think the Fed is doing enough"
2471,2023-02-27 16:56:49+00:00,Richard83547647,We are already in a recession. They changed the definition to suit their needs and Deep State outlets all go along with it
2472,2023-02-27 16:56:32+00:00,TheChefette,@Music2Dream @DeeMarccThoo @Brittany_Geneva We are clearly heading towards a recession. It looks like everyone is laying ppl off and losing money
2473,2023-02-27 16:56:30+00:00,ERodz3,@for_yield people that never suffered through a recession want to force one.
2474,2023-02-27 16:56:11+00:00,Whome0676,@WatcherGuru We are already in a recession they can’t kick the cant with word play
2475,2023-02-27 16:56:11+00:00,perclae,No recession yet https://t.co/T2WzELlfbp
2476,2023-02-27 16:55:47+00:00,Monica___K,"@Barchart I had been looking for #ES_F #SPX bull trap before the opening bell, and it's playing out great.
Apart from the fine call confirmed by #bonds throughout (and weak market breadth before that),... today's article is an absolute must.
#recession pathway 👇
https://t.co/DJH1H7vfTY"
2477,2023-02-27 16:55:42+00:00,ebrandt76,"Correction:  We don't just feel we're poorer, we are poorer!  Recession or not, Americans feel like they&amp;#8217;re poorer https://t.co/NaudxJclOv"
2478,2023-02-27 16:55:41+00:00,Jasper33430720,"Check out the green box. New homes are more expensive which means they'll need expensive stuff.

I'm very old school. I think a growing economy is good. The Fed and most investors think we need a recession to stop CEOs from raising prices. Who's right?  Me, of course. https://t.co/nAQse9xOhy"
